Cliente,NombreArchivo,TamanioArchivo,Hash,Entrega exitosa,Tiempo
58649,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.081368207931519
58653,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.078372240066528
58650,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.17660641670227
58651,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.208194732666016
58657,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.318162679672241
58652,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.338917255401611
58656,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.216728210449219
58655,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.209196329116821
58654,file2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,Me llego el archivo y el hash,10.236282110214233
