Cliente,NombreArchivo,TamanioArchivo,Hash,Entrega exitosa,Tiempo
58649,Cliente2.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.08664059638977
58653,Cliente6.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.081370115280151
58650,Cliente3.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.179879188537598
58651,Cliente4.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.210186004638672
58657,Cliente10.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.319164752960205
58652,Cliente5.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.340906381607056
58656,Cliente9.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.217730283737183
58655,Cliente8.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.21119499206543
58654,Cliente7.txt,250000000,d0a97c74c5dfc126307d63e9928983c6,True,10.237278461456299
