Cliente: ('127.0.0.1', 53895), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.606212615966797
Cliente: ('127.0.0.1', 46989), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.6121156215667725
Cliente: ('127.0.0.1', 47877), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.62194561958313
Cliente: ('127.0.0.1', 55155), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.623945474624634
Cliente: ('127.0.0.1', 58728), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.625272512435913
Cliente: ('127.0.0.1', 55839), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.627103328704834
Cliente: ('127.0.0.1', 49082), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.6369311809539795
Cliente: ('127.0.0.1', 53981), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.64333701133728
Cliente: ('127.0.0.1', 36899), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.640124797821045
Cliente: ('127.0.0.1', 48340), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.645453214645386
Cliente: ('127.0.0.1', 48103), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.644771575927734
Cliente: ('127.0.0.1', 44926), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.645082712173462
Cliente: ('127.0.0.1', 47797), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.645693063735962
Cliente: ('127.0.0.1', 59739), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.642196178436279
Cliente: ('127.0.0.1', 52389), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.658506870269775
Cliente: ('127.0.0.1', 38848), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.658695936203003
Cliente: ('127.0.0.1', 42427), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.662572145462036
Cliente: ('127.0.0.1', 58034), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.660682678222656
Cliente: ('127.0.0.1', 39605), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.6642560958862305
Cliente: ('127.0.0.1', 44265), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.668895483016968
Cliente: ('127.0.0.1', 42053), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.666534185409546
Cliente: ('127.0.0.1', 33039), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.665926694869995
Cliente: ('127.0.0.1', 47240), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.674751281738281
Cliente: ('127.0.0.1', 39753), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.664978265762329
Cliente: ('127.0.0.1', 53893), NombreArchivo: File100.zip, TamanioArchivo: 101964686, Tiempo: 7.675068378448486
